SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
11072	1.025	9800	0.123	2.422	9800	1.456
11073	0.152	9900	0.111	1.786	9900	1.44
11074	0.141	9500	0.115	1.755	9500	1.39
11075	0.141	9500	0.136	1.826	9500	1.454
11076	0.135	8100	0.118	1.78	8100	1.457
11077	0.134	9400	0.095	1.713	9400	1.451
11078	1.121	10600	0.109	2.581	10600	1.574
11079	0.355	9500	0.117	1.911	9500	1.571
11080	1.428	10700	0.117	2.835	10700	1.53
11081	0.125	10600	0.117	1.717	10600	1.515
11082	0.223	10500	0.109	1.986	10500	1.508
11083	1.155	10700	0.117	2.46	10700	1.492
11084	0.135	8300	0.119	1.729	8300	1.502
11085	0.12	10200	0.113	1.766	10200	1.53
11086	0.174	10500	0.134	1.901	10500	1.548
11087	0.35	10700	0.289	2.276	10700	1.66
11088	0.703	9700	0.328	2.494	9700	1.671
11089	0.273	10400	0.163	2.106	10400	1.626
11090	0.144	9400	0.116	2.017	9400	1.595
11091	0.142	9300	0.109	2.125	9300	1.538
11092	0.664	10900	0.142	2.295	10900	1.559
11093	0.338	10700	0.183	2.07	10700	1.596
11094	0.948	10800	0.232	2.571	10800	1.664
11095	0.232	11100	0.162	2.056	11100	1.66
11096	0.153	8400	0.135	2.029	8400	1.575
11097	0.153	10900	0.123	1.869	10900	1.536
11098	0.162	8600	0.16	1.844	8600	1.58
11099	0.175	10200	0.148	2.088	10200	1.598
11100	0.503	10800	0.142	2.14	10800	1.621
11101	0.266	10100	0.139	2.042	10100	1.633
11102	0.491	10400	0.126	2.123	10400	1.583
11103	0.49	10600	0.122	2.092	10600	1.557
11104	8.405	10900	0.132	7.447	10900	1.526
11105	0.943	10600	0.132	2.53	10600	1.527
11106	0.149	10900	0.125	1.896	10900	1.544
11107	0.164	9900	0.119	1.955	9900	1.543
11108	0.454	10400	0.128	2.165	10400	1.514
11109	11.165	10700	0.114	10.266	10700	1.485
11110	0.311	8000	0.134	1.897	8000	1.535
11111	0.213	9800	0.151	1.858	9800	1.559
11112	0.141	10200	0.135	1.739	10200	1.549
11113	0.181	10300	0.128	1.856	10300	1.539
11114	0.148	8400	0.116	1.675	8400	1.496
11115	2.551	10700	0.115	3.44	10700	1.442
11116	0.215	9700	0.116	1.8	9700	1.438
11117	0.328	9800	0.109	1.865	9800	1.439
11118	0.635	10700	0.119	2.119	10700	1.442
11119	0.179	9300	0.137	1.821	9300	1.466
11120	0.636	11000	0.12	2.164	11000	1.44
11121	0.233	10500	0.106	1.852	10500	1.394
11122	0.303	9700	0.127	1.786	9700	1.404
11123	0.266	10900	0.131	1.909	10900	1.428
11124	0.354	10600	0.142	2.055	10600	1.45
11125	1.253	11200	0.123	2.704	11200	1.448
11126	0.54	9900	0.113	2.129	9900	1.448
11127	3.733	10800	0.104	4.054	10800	1.451
11128	0.309	10700	0.089	2.028	10700	1.513
11129	0.129	9800	0.134	2.018	9800	1.558
11130	0.667	11000	0.12	2.534	11000	1.51
11131	0.424	10900	0.104	2.274	10900	1.522
11132	0.552	8900	0.098	2.218	8900	1.511
11133	0.138	9900	0.117	2.019	9900	1.482
11134	0.221	9600	0.132	1.743	9600	1.524
11135	0.952	10600	0.169	2.326	10600	1.541
11136	0.29	9300	0.291	1.907	9300	1.637
11137	0.36	8500	0.303	2.036	8500	1.661
11138	0.906	10600	0.171	2.451	10600	1.603
11139	0.161	9900	0.124	1.824	9900	1.577
11140	0.142	9000	0.142	1.759	9000	1.523
11141	0.148	7800	0.133	1.775	7800	1.472
11142	0.308	9700	0.175	1.867	9700	1.571
11143	0.315	10400	0.292	1.868	10400	1.655
11144	0.298	8600	0.294	1.903	8600	1.646
11145	1.133	11100	0.23	2.725	11100	1.547
11146	0.165	9300	0.107	1.793	9300	1.551
11147	0.169	8800	0.137	1.931	8800	1.598
11148	0.168	9800	0.16	1.745	9800	1.584
11149	4.935	8700	0.142	5.226	8700	1.615
11150	0.184	9700	0.121	1.986	9700	1.613
11151	0.701	10600	0.12	2.444	10600	1.555
11152	0.424	10800	0.12	2.453	10800	1.557
11153	0.23	10600	0.125	2.16	10600	1.557
11154	0.167	10200	0.136	2.053	10200	1.565
11155	0.526	10900	0.122	2.364	10900	1.544
11156	0.341	10200	0.134	2.103	10200	1.508
11157	0.366	9500	0.134	2.186	9500	1.477
11158	0.222	10600	0.113	1.909	10600	1.461
11159	0.269	10400	0.128	1.871	10400	1.492
11160	0.426	10500	0.148	2.081	10500	1.539
11161	0.333	10200	0.144	1.932	10200	1.544
11162	0.178	10100	0.138	1.767	10100	1.53
11163	0.211	9800	0.117	1.792	9800	1.433
11164	0.175	10100	0.1	1.727	10100	1.412
11165	0.214	10500	0.122	1.858	10500	1.428
11166	1.293	10900	0.101	2.602	10900	1.47
11167	7.117	11100	0.091	6.723	11100	1.481
11168	0.137	10500	0.148	1.67	10500	1.481
11169	29.28	10700	0.134	19.745	10700	1.462
11170	0.188	9900	0.125	1.735	9900	1.38
11171	2.139	10900	0.136	2.94	10900	1.375
11172	0.54	10500	0.134	1.911	10500	1.44
11173	0.201	10100	0.154	1.699	10100	1.444
11174	2.772	9800	0.147	3.455	9800	1.452
11175	0.535	10800	0.13	1.916	10800	1.539
11176	0.155	10500	0.124	1.722	10500	1.56
11177	3.095	10700	0.084	3.876	10700	1.518
11178	0.2	10400	0.087	1.739	10400	1.492
11179	0.142	10100	0.122	1.837	10100	1.417
11180	0.21	10600	0.122	1.789	10600	1.427
11181	1.989	9700	0.115	3.037	9700	1.496
11182	0.215	10300	0.12	1.884	10300	1.47
11183	0.132	9900	0.117	1.764	9900	1.419
11184	0.159	10500	0.123	1.928	10500	1.442
11185	0.394	10800	0.151	1.997	10800	1.553
11186	4.683	10800	0.233	5.621	10800	1.622
11187	0.225	10400	0.18	2.11	10400	1.59
11188	1.233	10600	0.125	2.818	10600	1.641
11189	0.617	9400	0.119	2.364	9400	1.605
11190	0.199	10600	0.129	1.898	10600	1.48
11191	0.422	9500	0.17	2.085	9500	1.579
11192	0.484	10500	0.252	2.076	10500	1.621
11193	34.608	10700	0.301	33.454	10700	1.572
11194	0.844	9700	0.291	2.542	9700	1.559
11195	0.166	9300	0.171	1.947	9300	1.543
11196	0.164	10500	0.157	2.07	10500	1.58
11197	4.424	10100	0.163	4.904	10100	1.585
11198	36.737	6400	0.158	23.781	6400	1.628
11199	14.488	5400	0.117	11.538	5400	1.596
11200	6.885	7300	0.117	6.773	7300	1.509
11201	9.448	7600	0.12	8.364	7600	1.529
11202	2.118	5000	0.128	3.225	5000	1.559
11203	2.28	7700	0.143	3.399	7700	1.571
11204	0.198	9500	0.137	1.683	9500	1.524
11205	0.173	8000	0.151	1.645	8000	1.514
11206	0.171	9300	0.116	1.681	9300	1.53
11207	0.146	8800	0.107	1.689	8800	1.535
11208	0.149	8800	0.136	1.693	8800	1.512
11209	0.164	8600	0.141	1.709	8600	1.487
11210	0.487	9600	0.132	3.903	9600	1.54
11211	0.615	3700	0.122	1.877	3700	1.524
11212	4.468	9200	0.128	29.795	9200	1.433
11213	13.975	7800	0.125	2.736	7800	1.424
11214	0.146	10300	0.117	1.773	10300	1.481
11215	0.175	9100	0.102	1.756	9100	1.518
11216	3.982	10700	0.101	4.332	10700	1.525
11217	0.19	10300	0.138	1.758	10300	1.462
11218	2.062	10500	0.112	2.985	10500	1.41
11219	0.41	10600	0.096	1.971	10600	1.41
11220	0.291	10200	0.123	1.826	10200	1.376
11221	0.146	9900	0.114	1.702	9900	1.455
11222	0.202	7600	0.152	1.698	7600	1.456
11223	0.163	9600	0.126	1.674	9600	1.479
11224	1.815	3500	0.131	2.764	3500	1.488
11225	0.385	10600	0.141	2.004	10600	1.513
11226	0.396	10200	0.112	1.922	10200	1.505
11227	0.182	10000	0.1	1.842	10000	1.493
11228	0.801	10400	0.122	2.298	10400	1.419
11229	3.71	9900	0.122	4.358	9900	1.406
11230	0.17	9100	0.12	1.782	9100	1.468
11231	0.397	10600	0.111	1.919	10600	1.45
11232	0.271	10400	0.122	1.925	10400	1.393
11233	5.429	10700	0.132	5.301	10700	1.419
11234	0.175	8200	0.131	1.784	8200	1.495
11235	0.171	10400	0.144	1.91	10400	1.604
11236	0.148	9600	0.153	1.817	9600	1.63
11237	0.286	10400	0.121	1.988	10400	1.646
11238	1.855	10600	0.121	2.875	10600	1.603
11239	0.162	10100	0.145	1.936	10100	1.559
11240	0.153	8800	0.128	1.781	8800	1.577
11241	1.741	11000	0.215	3.023	11000	1.638
11242	0.374	10700	0.245	2.017	10700	1.587
11243	0.252	10500	0.176	1.802	10500	1.56
11244	0.834	10200	0.138	2.281	10200	1.547
11245	0.158	10000	0.115	2.034	10000	1.584
11246	0.167	10600	0.141	1.804	10600	1.598
11247	1.253	10600	0.174	2.646	10600	1.653
11248	0.504	9800	0.223	2.056	9800	1.657
11249	0.267	9800	0.169	1.872	9800	1.581
11250	0.175	9200	0.169	1.934	9200	1.596
11251	0.239	9800	0.164	1.928	9800	1.571
11252	2.379	10700	0.14	3.311	10700	1.52
11253	2.025	10600	0.122	3.175	10600	1.52
11254	4.664	10700	0.127	4.935	10700	1.522
11255	0.182	9400	0.119	1.707	9400	1.523
11256	0.751	10300	0.131	2.21	10300	1.535
11257	0.144	9600	0.121	1.77	9600	1.512
11258	0.17	10200	0.11	1.735	10200	1.503
11259	0.136	8800	0.113	1.729	8800	1.533
11260	0.136	10300	0.108	1.67	10300	1.539
11261	0.343	10300	0.118	1.884	10300	1.508
11262	0.387	10700	0.116	2.07	10700	1.481
11263	2.875	11100	0.11	3.512	11100	1.47
11264	0.45	10600	0.103	1.919	10600	1.481
11265	10.855	11000	0.103	8.515	11000	1.504
11266	7.268	10700	0.117	6.48	10700	1.445
11267	3.692	10700	0.113	4.301	10700	1.429
11268	1.397	10700	0.093	2.6	10700	1.423
11269	4.799	11200	0.109	5.028	11200	1.424
11270	1.959	10900	0.136	3.045	10900	1.43
11271	0.173	9100	0.124	1.533	9100	1.452
11272	2.182	10700	0.118	3.65	10700	1.474
11273	0.131	11000	0.111	1.851	11000	1.434
11274	0.27	9900	0.142	2.091	9900	1.447
11275	0.203	10600	0.155	2.022	10600	1.464
11276	0.146	10600	0.131	2.024	10600	1.481
11277	0.22	10100	0.095	2.04	10100	1.48
11278	0.16	9500	0.095	1.788	9500	1.48
11279	0.171	9500	0.128	1.791	9500	1.529
11280	0.125	7900	0.135	1.66	7900	1.467
11281	0.83	10100	0.143	2.143	10100	1.453
11282	0.96	10700	0.141	2.358	10700	1.444
11283	0.793	10600	0.135	2.268	10600	1.495
11284	0.261	10400	0.148	1.903	10400	1.544
11285	1.701	11000	0.148	3.016	11000	1.602
11286	1.04	10500	0.148	2.486	10500	1.649
11287	0.799	10500	0.144	2.259	10500	1.638
11288	0.331	10200	0.126	1.923	10200	1.583
11289	1.686	10500	0.109	3.19	10500	1.562
11290	1.993	10700	0.113	3.151	10700	1.592
11291	0.139	10500	0.158	1.767	10500	1.57
11292	0.138	9800	0.138	1.936	9800	1.555
11293	0.229	10200	0.109	1.803	10200	1.567
11294	0.175	10400	0.114	2.062	10400	1.617
11295	0.15	9900	0.157	1.934	9900	1.626
11296	0.32	9900	0.224	1.782	9900	1.674
11297	0.589	10500	0.256	2.095	10500	1.697
11298	0.545	9000	0.28	2.168	9000	1.638
11299	0.47	9000	0.314	2.111	9000	1.596
11300	0.373	10900	0.294	1.964	10900	1.573
11301	0.202	10100	0.149	1.852	10100	1.508
11302	0.306	10200	0.124	1.934	10200	1.489
11303	0.719	10500	0.132	2.264	10500	1.502
11304	0.205	10300	0.137	1.683	10300	1.461
11305	0.203	9800	0.131	2.007	9800	1.476
11306	0.236	9900	0.118	1.856	9900	1.481
11307	0.161	9500	0.107	2.091	9500	1.488
11308	0.151	9300	0.109	1.784	9300	1.518
11309	0.419	10600	0.119	2.054	10600	1.491
11310	0.651	10500	0.118	2.249	10500	1.464
11311	0.191	9800	0.106	1.696	9800	1.472
11312	0.129	9800	0.113	1.635	9800	1.475
11313	0.138	9200	0.108	1.765	9200	1.488
11314	0.214	10200	0.103	1.721	10200	1.452
11315	0.312	9900	0.108	1.762	9900	1.486
11316	0.546	10600	0.116	2.063	10600	1.518
11317	0.603	10700	0.108	2.095	10700	1.435
11318	0.174	10300	0.125	1.663	10300	1.43
11319	1.336	10300	0.137	2.326	10300	1.418
11320	0.152	9300	0.115	1.628	9300	1.389
11321	0.342	6600	0.12	1.732	6600	1.468
11322	5.985	10200	0.128	5.873	10200	1.475
11323	0.739	10700	0.166	2.141	10700	1.445
11324	0.749	10600	0.136	2.082	10600	1.442
11325	1.087	10500	0.1	2.288	10500	1.466
11326	0.122	9900	0.093	1.879	9900	1.481
11327	7.917	10600	0.112	6.82	10600	1.487
11328	0.16	9000	0.129	1.71	9000	1.529
11329	0.2	8900	0.128	1.786	8900	1.511
11330	0.148	8400	0.128	1.604	8400	1.485
11331	0.169	8000	0.122	1.816	8000	1.453
11332	0.81	10800	0.132	2.46	10800	1.511
11333	0.159	5700	0.132	1.729	5700	1.574
11334	0.472	10900	0.142	2.184	10900	1.593
11335	27.524	10700	0.149	20.329	10700	1.654
11336	0.598	11200	0.145	2.329	11200	1.67
11337	0.317	10800	0.148	2.108	10800	1.604
11338	0.139	8100	0.139	1.841	8100	1.617
11339	1.702	11000	0.109	3.237	11000	1.603
11340	0.176	10100	0.117	1.879	10100	1.57
11341	4.115	11100	0.118	4.47	11100	1.584
11342	0.27	10300	0.137	1.819	10300	1.562
11343	1.491	10900	0.137	2.644	10900	1.596
11344	2.645	10200	0.198	3.734	10200	1.631
11345	0.339	9000	0.285	1.92	9000	1.653
11346	0.397	10400	0.272	1.909	10400	1.691
11347	0.572	10200	0.272	2.131	10200	1.636
11348	1.434	11000	0.28	2.632	11000	1.624
11349	0.333	9900	0.268	1.843	9900	1.632
11350	0.282	10800	0.2	1.787	10800	1.544
11351	0.173	10300	0.119	1.697	10300	1.486
11352	0.193	8900	0.131	1.717	8900	1.474
11353	0.116	8000	0.131	1.718	8000	1.425
11354	3.955	10800	0.129	4.734	10800	1.436
11355	0.638	10600	0.125	2.122	10600	1.492
11356	0.24	10400	0.11	1.715	10400	1.479
11357	0.161	10600	0.12	1.709	10600	1.47
11358	0.129	11000	0.127	1.911	11000	1.449
11359	0.151	4500	0.129	1.854	4500	1.466
11360	0.137	9800	0.125	1.865	9800	1.486
11361	0.24	9400	0.13	1.88	9400	1.495
11362	0.156	10700	0.138	1.78	10700	1.517
11363	0.144	9800	0.114	1.924	9800	1.457
11364	0.151	9900	0.102	1.926	9900	1.486
11365	0.127	9600	0.101	1.763	9600	1.49
11366	0.754	10600	0.118	2.237	10600	1.449
11367	0.337	10800	0.123	1.959	10800	1.436
11368	0.501	10800	0.122	1.882	10800	1.409
11369	0.423	10500	0.121	1.849	10500	1.384
11370	0.307	10000	0.132	1.892	10000	1.413
11371	0.99	10800	0.147	2.136	10800	1.454
11372	4.755	9800	0.158	5.095	9800	1.462
11373	0.327	9300	0.104	2.021	9300	1.466
11374	0.187	10400	0.097	1.739	10400	1.492
11375	0.17	9900	0.097	1.658	9900	1.505
11376	0.659	10900	0.108	2.036	10900	1.493
11377	0.893	10700	0.109	2.337	10700	1.479
11378	0.141	9800	0.109	1.713	9800	1.483
11379	0.165	10100	0.121	1.628	10100	1.416
11380	3.045	10700	0.102	3.692	10700	1.433
11381	1.148	10700	0.11	2.669	10700	1.53
11382	0.158	9400	0.135	1.745	9400	1.568
11383	5.352	11100	0.136	5.011	11100	1.553
11384	0.18	9900	0.14	1.773	9900	1.601
11385	0.689	10400	0.144	2.226	10400	1.656
11386	0.292	10300	0.152	1.865	10300	1.618
11387	0.167	10400	0.142	1.878	10400	1.585
11388	0.199	9500	0.1	1.755	9500	1.557
11389	0.154	10100	0.117	1.843	10100	1.559
11390	0.216	9200	0.131	1.907	9200	1.631
11391	2.984	11000	0.138	4.138	11000	1.616
11392	0.162	10300	0.148	2.06	10300	1.612
11393	6.379	11000	0.232	5.679	11000	1.626
11394	1.972	10900	0.288	3.098	10900	1.667
11395	0.384	10000	0.266	2.005	10000	1.692
11396	1.188	11100	0.226	2.629	11100	1.684
11397	0.359	9500	0.236	1.993	9500	1.68
11398	0.393	9400	0.244	1.976	9400	1.654
11399	0.394	10500	0.215	1.913	10500	1.623
11400	0.74	10700	0.105	2.497	10700	1.515
11401	0.755	10900	0.101	2.307	10900	1.434
11402	2.111	10700	0.12	3.195	10700	1.434
11403	2.479	10900	0.131	3.321	10900	1.477
11404	0.164	9900	0.135	1.903	9900	1.557
11405	0.164	9700	0.115	1.693	9700	1.524
11406	0.128	9700	0.12	1.675	9700	1.491
11407	0.709	8800	0.114	2.033	8800	1.472
11408	0.121	10100	0.108	1.674	10100	1.496
11409	0.46	9200	0.126	1.84	9200	1.474
11410	0.162	10400	0.127	1.626	10400	1.455
11411	0.407	9600	0.126	1.854	9600	1.484
11412	3.269	10100	0.119	3.512	10100	1.501
11413	0.143	8600	0.117	1.568	8600	1.457
11414	0.174	9200	0.101	1.586	9200	1.419
11415	0.738	10300	0.132	2.038	10300	1.457
11416	0.139	10400	0.139	1.55	10400	1.457
11417	0.53	9800	0.11	1.832	9800	1.41
11418	1.533	10400	0.114	2.609	10400	1.426
11419	0.202	8700	0.144	1.524	8700	1.422
11420	0.125	8000	0.147	1.471	8000	1.493
11421	1.11	9400	0.139	2.276	9400	1.507
11422	0.152	8800	0.104	1.66	8800	1.495
11423	1.706	10400	0.086	2.79	10400	1.541
11424	0.18	10800	0.093	4.391	10800	1.561
11425	2.108	10400	0.107	3.153	10400	1.498
11426	0.321	10400	0.107	1.766	10400	1.481
11427	0.221	10400	0.111	1.811	10400	1.485
11428	0.476	10600	0.112	1.999	10600	1.489
11429	0.839	10500	0.094	2.17	10500	1.477
11430	0.162	10400	0.105	1.678	10400	1.529
11431	2.28	10500	0.137	3.054	10500	1.509
11432	0.518	10100	0.145	1.951	10100	1.529
11433	0.134	9600	0.136	1.719	9600	1.593
11434	0.221	10200	0.14	1.689	10200	1.672
11435	1.191	10800	0.139	2.428	10800	1.646
11436	0.807	10200	0.13	2.194	10200	1.577
11437	0.148	10200	0.112	1.746	10200	1.549
11438	1.13	10100	0.11	2.408	10100	1.594
11439	0.132	10500	0.125	1.74	10500	1.643
11440	8.117	10400	0.142	7.2	10400	1.62
11441	0.181	9800	0.141	1.803	9800	1.545
11442	0.341	9100	0.192	1.922	9100	1.585
11443	0.296	9200	0.246	1.781	9200	1.681
11444	0.315	9600	0.219	1.936	9600	1.704
11445	0.403	10400	0.233	1.996	10400	1.684
11446	0.3	9800	0.241	1.769	9800	1.642
11447	0.272	8100	0.24	1.751	8100	1.595
11448	0.301	8000	0.239	1.874	8000	1.572
11449	0.141	6600	0.136	1.739	6600	1.554
11450	0.127	9600	0.12	1.691	9600	1.518
11451	0.39	9800	0.114	1.861	9800	1.461
11452	0.153	7600	0.124	1.643	7600	1.479
11453	0.128	8000	0.136	1.604	8000	1.492
11454	0.68	11100	0.146	2.507	11100	1.526
11455	0.239	9800	0.117	1.818	9800	1.524
11456	0.212	10600	0.105	1.775	10600	1.478
11457	0.175	10200	0.097	1.7	10200	1.474
11458	0.196	10800	0.103	1.633	10800	1.474
11459	0.268	10100	0.123	1.665	10100	1.456
11460	2.083	11200	0.118	3.11	11200	1.465
11461	0.23	9900	0.113	1.661	9900	1.487
11462	1.47	9000	0.121	2.494	9000	1.476
11463	0.651	10300	0.125	2.058	10300	1.469
11464	0.161	9800	0.149	1.729	9800	1.442
11465	0.337	10300	0.154	1.854	10300	1.445
11466	0.151	10600	0.133	1.577	10600	1.426
11467	0.156	10200	0.118	1.571	10200	1.44
11468	0.143	10600	0.122	1.652	10600	1.452
11469	0.202	10100	0.118	1.553	10100	1.532
11470	0.179	8800	0.132	1.649	8800	1.496
11471	0.132	10000	0.11	1.625	10000	1.458
11472	0.42	9500	0.084	1.926	9500	1.555
11473	1.228	10600	0.108	2.211	10600	1.543
11474	8.921	10200	0.115	8.147	10200	1.512
11475	0.349	9900	0.107	1.823	9900	1.501
11476	0.25	9700	0.11	1.699	9700	1.51
11477	0.158	10200	0.116	1.661	10200	1.501
11478	0.602	10200	0.129	1.921	10200	1.48
11479	0.513	7300	0.112	1.81	7300	1.513
11480	0.314	10500	0.106	1.756	10500	1.551
11481	0.441	10900	0.114	1.924	10900	1.56
11482	0.141	10000	0.127	1.724	10000	1.593
11483	0.139	9000	0.129	1.694	9000	1.623
11484	0.769	10600	0.126	2.245	10600	1.647
11485	0.392	10200	0.126	1.889	10200	1.634
11486	0.872	10800	0.122	2.261	10800	1.625
11487	0.132	10300	0.117	1.819	10300	1.529
11488	0.136	10500	0.14	1.856	10500	1.6
11489	0.41	10500	0.167	2.044	10500	1.61
11490	1.07	10600	0.126	2.429	10600	1.571
11491	0.335	11000	0.146	1.924	11000	1.603
11492	0.535	9800	0.238	2.013	9800	1.656
11493	0.412	10400	0.235	2	10400	1.674
11494	0.348	10200	0.238	2	10200	1.645
11495	0.617	10200	0.224	2.212	10200	1.639
11496	0.33	10000	0.241	1.809	10000	1.633
11497	0.355	10300	0.222	2.015	10300	1.572
11498	0.177	10100	0.137	1.852	10100	1.543
11499	0.189	10500	0.123	1.679	10500	1.535
11500	0.676	10800	0.11	2.14	10800	1.471
11501	0.155	9500	0.123	1.706	9500	1.465
11502	1.955	10500	0.129	12.492	10500	1.479
11503	0.151	8000	0.129	1.662	8000	1.511
11504	0.16	9700	0.093	1.674	9700	1.557
11505	0.35	9800	0.095	1.803	9800	1.527
11506	0.161	8900	0.115	1.579	8900	1.497
11507	0.208	9800	0.112	1.669	9800	1.484
11508	0.153	9000	0.112	1.608	9000	1.473
11509	0.266	10200	0.104	1.7	10200	1.482
11510	0.319	9600	0.089	1.703	9600	1.459
11511	0.511	10300	0.088	1.947	10300	1.465
11512	0.44	9900	0.122	1.742	9900	1.473
11513	0.625	10300	0.146	2.038	10300	1.448
11514	0.14	8000	0.15	1.544	8000	1.448
11515	0.153	9700	0.132	1.63	9700	1.394
11516	0.418	9900	0.121	1.683	9900	1.434
11517	0.14	9100	0.118	1.528	9100	1.42
11518	1.643	10800	0.101	2.746	10800	1.473
11519	0.128	8800	0.101	1.73	8800	1.492
11520	0.737	10500	0.118	2.129	10500	1.458
11521	0.331	10400	0.11	1.85	10400	1.505
11522	0.145	10000	0.125	1.756	10000	1.511
11523	0.368	10700	0.123	1.926	10700	1.503
11524	0.113	9900	0.102	1.702	9900	1.507
11525	0.438	10800	0.089	1.986	10800	1.503
11526	3.216	10000	0.112	3.494	10000	1.478
11527	0.173	7900	0.137	1.64	7900	1.483
11528	0.241	9300	0.115	1.729	9300	1.534
11529	0.129	7900	0.114	1.572	7900	1.561
11530	0.123	8000	0.111	1.674	8000	1.592
11531	0.52	10100	0.104	1.986	10100	1.592
11532	0.176	9600	0.119	1.709	9600	1.566
11533	7.121	10700	0.137	6.666	10700	1.558
11534	0.171	9900	0.153	1.733	9900	1.599
11535	1.303	10400	0.122	2.472	10400	1.598
11536	0.514	10000	0.12	1.96	10000	1.5
11537	1.036	10500	0.129	2.383	10500	1.511
11538	0.39	9000	0.14	1.832	9000	1.565
11539	4.844	10500	0.121	4.786	10500	1.571
11540	1.333	10600	0.13	2.568	10600	1.598
11541	0.284	8000	0.238	1.78	8000	1.656
11542	0.325	8600	0.268	1.728	8600	1.668
11543	0.387	9200	0.251	1.847	9200	1.645
11544	1.209	10400	0.24	2.505	10400	1.635
11545	0.402	10400	0.246	1.879	10400	1.616
11546	0.554	10100	0.158	2.005	10100	1.591
11547	0.534	9800	0.1	1.884	9800	1.551
11548	0.411	4400	0.111	1.841	4400	1.551
11549	0.175	8100	0.134	1.706	8100	1.518
11550	0.136	9500	0.122	1.782	9500	1.489
11551	0.314	9900	0.107	1.899	9900	1.51
11552	0.428	10500	0.098	1.894	10500	1.513
11553	0.345	10200	0.09	1.861	10200	1.545
11554	0.189	9200	0.095	1.811	9200	1.513
11555	1.179	10600	0.102	2.516	10600	1.497
11556	0.961	10200	0.113	2.288	10200	1.495
11557	0.149	9600	0.114	1.729	9600	1.492
11558	0.129	9900	0.092	1.605	9900	1.549
11559	0.185	9700	0.086	1.704	9700	1.45
11560	0.301	9600	0.091	1.779	9600	1.415
11561	0.501	10400	0.107	1.913	10400	1.433
11562	2.782	10500	0.125	3.362	10500	1.447
11563	0.633	10500	0.115	1.911	10500	1.452
11564	0.228	10300	0.115	1.731	10300	1.389
11565	1.044	9700	0.097	2.245	9700	1.41
11566	0.343	10200	0.106	1.671	10200	1.388
11567	0.785	9800	0.101	1.918	9800	1.453
11568	0.519	10300	0.1	1.947	10300	1.506
11569	0.493	10300	0.117	1.892	10300	1.529
11570	0.115	8000	0.114	1.644	8000	1.514
11571	0.531	10300	0.111	1.849	10300	1.475
11572	1.441	10100	0.139	2.624	10100	1.504
11573	0.2	8000	0.139	1.63	8000	1.514
11574	0.329	9800	0.113	1.728	9800	1.52
11575	0.269	10000	0.113	1.762	10000	1.487
11576	0.274	10400	0.114	1.755	10400	1.497
11577	2.102	10600	0.116	3.146	10600	1.529
11578	0.136	9800	0.119	1.624	9800	1.539
11579	0.134	8600	0.104	1.739	8600	1.547
11580	0.439	10500	0.108	1.957	10500	1.553
11581	0.217	10400	0.125	1.795	10400	1.534
11582	0.485	10800	0.144	2.126	10800	1.527
11583	0.172	10000	0.143	1.767	10000	1.591
11584	0.568	10800	0.116	2.122	10800	1.598
11585	0.422	8900	0.128	1.915	8900	1.513
11586	0.495	10900	0.122	1.945	10900	1.543
11587	0.285	10600	0.117	1.907	10600	1.531
11588	0.216	10100	0.139	1.751	10100	1.545
11589	0.188	10000	0.133	1.789	10000	1.565
11590	0.204	10200	0.173	1.895	10200	1.62
11591	0.412	10700	0.234	2.021	10700	1.653
11592	0.306	5700	0.237	1.711	5700	1.613
11593	0.25	9600	0.201	1.79	9600	1.568
11594	0.164	9300	0.17	1.742	9300	1.568
11595	0.159	9800	0.154	1.691	9800	1.517
11596	0.175	9500	0.145	1.769	9500	1.521
11597	1.799	10600	0.141	2.855	10600	1.551
11598	0.182	8700	0.127	1.684	8700	1.538
11599	0.142	10200	0.113	1.631	10200	1.507
11600	0.168	8000	0.116	1.625	8000	1.502
11601	0.172	2200	0.137	1.645	2200	1.508
11602	0.543	10500	0.119	1.953	10500	1.404
11603	0.115	8000	0.091	1.626	8000	1.416
11604	0.114	10100	0.096	1.616	10100	1.427
11605	2.233	10500	0.131	3.141	10500	1.497
11606	0.153	9100	0.135	1.59	9100	1.534
11607	0.197	10200	0.09	1.597	10200	1.504
11608	0.134	8000	0.095	1.518	8000	1.437
11609	0.517	10000	0.112	1.786	10000	1.403
11610	0.295	6800	0.113	1.649	6800	1.389
11611	0.132	8200	0.113	1.504	8200	1.443
11612	0.155	9700	0.11	1.519	9700	1.453
11613	0.326	9200	0.121	1.661	9200	1.41
11614	1.231	10800	0.096	2.451	10800	1.432
11615	0.28	9500	0.085	1.7	9500	1.409
11616	0.149	8600	0.103	1.569	8600	1.443
11617	0.564	10900	0.127	2.022	10900	1.477
11618	0.166	8800	0.127	1.771	8800	1.507
11619	0.296	9700	0.114	1.947	9700	1.553
11620	0.455	10600	0.114	2.004	10600	1.547
11621	0.698	10800	0.139	2.131	10800	1.547
11622	0.161	8000	0.147	1.66	8000	1.535
11623	0.122	8700	0.137	1.679	8700	1.526
11624	16.03	11000	0.123	12.243	11000	1.52
11625	1.315	11000	0.111	2.599	11000	1.478
11626	1.949	10900	0.12	2.87	10900	1.481
11627	0.182	7400	0.12	1.63	7400	1.522
