SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
15997	0.174	8500	0.1	2.718	8500	1.947
15998	0.446	9800	0.104	3.125	9800	1.934
15999	0.229	10100	0.111	3.124	10100	1.971
16000	0.253	9500	0.137	2.746	9500	2.018
16001	0.147	10000	0.13	2.443	10000	1.978
16002	0.173	9000	0.124	2.754	9000	1.958
16003	0.516	8800	0.128	2.824	8800	1.924
16004	0.17	9400	0.139	2.658	9400	1.948
16005	1.653	9600	0.138	3.852	9600	1.969
16006	0.177	8600	0.116	2.453	8600	1.966
16007	0.199	9300	0.15	2.479	9300	1.947
16008	0.211	9500	0.167	2.655	9500	1.917
16009	2.31	9200	0.149	4.749	9200	1.87
16010	0.22	7400	0.141	2.558	7400	1.902
16011	0.193	8700	0.112	2.531	8700	1.882
16012	0.35	9700	0.111	2.698	9700	1.841
16013	0.181	9400	0.097	2.574	9400	1.874
16014	0.19	9000	0.088	2.466	9000	1.858
16015	0.209	9000	0.109	2.403	9000	1.845
16016	0.14	9500	0.11	2.28	9500	1.855
16017	8.322	10700	0.143	9.883	10700	1.844
16018	0.179	9600	0.145	2.42	9600	1.78
16019	0.131	9700	0.121	2.353	9700	1.773
16020	0.301	9100	0.125	2.662	9100	1.772
16021	0.16	9100	0.115	2.366	9100	1.786
16022	0.159	9800	0.141	2.787	9800	1.816
16023	0.204	10000	0.133	2.41	10000	1.832
16024	5.207	10400	0.15	6.716	10400	1.75
16025	0.503	10000	0.16	2.836	10000	1.776
16026	0.15	10300	0.173	2.545	10300	1.784
16027	1.384	9700	0.149	3.715	9700	1.855
16028	0.269	9800	0.135	2.595	9800	1.912
16029	0.29	10300	0.158	2.494	10300	1.96
16030	1.053	10200	0.186	3.401	10200	1.998
16031	0.165	9500	0.173	2.527	9500	2.018
16032	0.181	11200	0.172	2.935	11200	1.936
16033	4.611	10600	0.173	6.856	10600	1.841
16034	0.57	10300	0.152	2.895	10300	1.87
16035	3.793	10700	0.152	5.311	10700	1.876
16036	3.273	10400	0.205	5.141	10400	1.915
16037	3.579	9800	0.186	5.472	9800	1.996
16038	1.567	9800	0.14	3.794	9800	1.97
16039	0.416	8800	0.136	2.623	8800	1.937
16040	2.764	10500	0.118	4.637	10500	1.946
16041	0.34	9800	0.143	2.804	9800	1.914
16042	0.15	9600	0.125	2.513	9600	1.866
16043	0.269	8100	0.104	2.582	8100	1.839
16044	0.181	8500	0.102	2.56	8500	1.895
16045	1.082	10500	0.113	3.185	10500	1.926
16046	0.131	8000	0.097	2.24	8000	1.909
16047	0.323	8100	0.1	2.609	8100	1.958
16048	5.216	10000	0.111	6.768	10000	1.945
16049	0.451	9600	0.125	2.686	9600	1.93
16050	0.197	9100	0.125	2.762	9100	1.923
16051	0.169	7000	0.125	2.086	7000	1.917
16052	10.738	9900	0.131	12.045	9900	1.93
16053	1.623	10200	0.121	3.918	10200	1.942
16054	0.245	10200	0.114	2.637	10200	1.941
16055	0.407	10100	0.147	2.691	10100	1.952
16056	9.346	10800	0.166	10.211	10800	1.96
16057	0.916	10100	0.159	3.402	10100	1.885
16058	0.162	9700	0.123	2.957	9700	1.849
16059	7.715	10500	0.133	9.443	10500	1.842
16060	2.123	10200	0.166	4.186	10200	1.843
16061	0.16	10100	0.111	2.602	10100	1.805
16062	3.336	10100	0.079	5.26	10100	1.824
16063	0.161	9900	0.084	2.408	9900	1.865
16064	0.142	8900	0.093	2.176	8900	1.855
16065	2.791	10100	0.097	4.552	10100	1.811
16066	0.136	10100	0.147	2.198	10100	1.807
16067	0.479	9800	0.134	2.637	9800	1.823
16068	0.682	9900	0.104	2.578	9900	1.799
16069	0.886	9500	0.101	3.114	9500	1.766
16070	5.639	10000	0.113	6.67	10000	1.835
16071	0.225	8400	0.116	2.244	8400	1.819
16072	0.218	10000	0.135	2.419	10000	1.837
16073	0.366	9600	0.163	2.349	9600	1.777
16074	0.168	10200	0.167	2.154	10200	1.778
16075	1.565	10100	0.176	3.306	10100	1.778
16076	4.193	10400	0.152	5.763	10400	1.855
16077	0.326	9700	0.148	2.456	9700	1.887
16078	0.156	9000	0.146	2.465	9000	1.971
16079	0.17	10300	0.176	2.36	10300	1.971
16080	1.503	10400	0.172	3.547	10400	1.977
16081	0.34	9500	0.157	2.582	9500	1.915
16082	0.177	9600	0.153	2.517	9600	1.841
16083	1.858	10600	0.153	4.411	10600	1.837
16084	0.687	10300	0.158	3.141	10300	1.863
16085	0.143	9900	0.193	2.413	9900	1.893
16086	4.397	10600	0.167	6.274	10600	1.882
16087	0.814	10200	0.159	3.606	10200	1.955
16088	0.385	9700	0.171	2.835	9700	1.963
16089	0.346	9900	0.118	2.893	9900	1.961
16090	0.163	9900	0.13	2.497	9900	1.973
16091	1.153	9800	0.132	3.612	9800	1.954
16092	1.2	10700	0.11	3.44	10700	1.903
16093	0.157	10200	0.126	2.723	10200	1.892
16094	1.441	10500	0.137	3.758	10500	1.901
16095	0.345	10300	0.127	2.835	10300	1.909
16096	0.412	9800	0.098	2.887	9800	1.915
16097	0.223	9200	0.114	2.473	9200	1.884
16098	0.154	10100	0.14	2.54	10100	1.897
16099	0.15	9800	0.131	2.51	9800	1.917
16100	1.949	10200	0.117	4.008	10200	1.917
16101	0.275	9100	0.131	2.83	9100	1.909
16102	0.822	10400	0.132	3.405	10400	1.938
16103	0.211	7900	0.097	2.305	7900	1.993
16104	0.166	9600	0.121	2.35	9600	1.956
16105	1.434	9600	0.134	3.55	9600	1.945
16106	0.146	9100	0.128	2.311	9100	1.892
16107	0.548	9800	0.098	2.782	9800	1.851
16108	0.142	10300	0.107	2.218	10300	1.856
16109	0.487	9100	0.153	2.549	9100	1.873
16110	0.22	8700	0.122	2.262	8700	1.897
16111	0.188	7700	0.078	2.194	7700	1.816
16112	0.416	10100	0.097	2.705	10100	1.857
16113	0.155	9600	0.101	2.237	9600	1.881
16114	0.301	9400	0.099	2.416	9400	1.803
16115	7.784	10400	0.119	8.913	10400	1.793
16116	0.218	10700	0.13	2.684	10700	1.805
16117	0.14	10500	0.114	2.7	10500	1.757
16118	0.14	8700	0.104	1.93	8700	1.779
16119	0.351	10400	0.112	2.408	10400	1.84
16120	0.158	10200	0.112	2.521	10200	1.793
16121	0.144	10600	0.111	2.369	10600	1.769
16122	0.599	10700	0.163	2.773	10700	1.736
16123	0.21	10500	0.131	2.372	10500	1.723
16124	0.923	10500	0.146	2.888	10500	1.78
16125	1.036	10200	0.166	3.146	10200	1.854
16126	9.233	9900	0.16	10.039	9900	1.825
16127	4.001	10400	0.142	7.068	10400	1.908
16128	0.647	10100	0.154	2.985	10100	1.914
16129	0.212	10300	0.167	2.985	10300	1.94
16130	1.922	10300	0.155	3.673	10300	1.919
16131	0.233	10000	0.151	2.629	10000	1.852
16132	0.461	9900	0.158	2.766	9900	1.844
16133	6.818	10600	0.177	9.204	10600	1.903
16134	1.292	9800	0.155	3.262	9800	1.903
16135	0.221	9900	0.157	2.578	9900	1.882
16136	0.154	9300	0.161	2.421	9300	1.94
16137	48.369	10500	0.185	44.477	10500	1.995
16138	12.658	10100	0.184	13.261	10100	1.973
16139	0.24	10200	0.155	2.46	10200	1.954
16140	0.272	9700	0.143	2.655	9700	1.926
16141	0.125	10300	0.134	2.229	10300	1.923
16142	0.139	8600	0.114	2.147	8600	1.903
16143	0.653	10300	0.113	2.613	10300	1.892
16144	4.151	10700	0.121	5.783	10700	1.916
16145	0.206	9600	0.121	2.305	9600	1.923
16146	0.151	9800	0.109	2.102	9800	1.941
16147	0.148	8000	0.141	2.137	8000	2.042
16148	0.653	10200	0.144	3.055	10200	1.963
16149	6.108	10500	0.116	7.165	10500	1.922
16150	0.164	10600	0.127	2.758	10600	1.898
16151	0.24	9600	0.152	2.599	9600	1.961
16152	0.253	7900	0.15	2.507	7900	2.054
16153	0.668	10100	0.142	3.014	10100	1.993
16154	0.17	10800	0.133	2.55	10800	1.899
16155	0.168	10200	0.125	2.613	10200	1.898
16156	0.169	10700	0.092	2.714	10700	1.92
16157	4.151	10700	0.102	6.04	10700	1.893
16158	2.323	11000	0.139	4.411	11000	1.831
16159	0.867	10500	0.119	3.185	10500	1.826
16160	0.437	10200	0.12	2.655	10200	1.852
16161	0.507	10400	0.129	3.036	10400	1.874
16162	0.892	10700	0.104	3.119	10700	1.858
16163	0.388	10800	0.1	2.914	10800	1.798
16164	0.138	9300	0.125	2.27	9300	1.803
16165	3.259	9900	0.126	5.251	9900	1.791
16166	0.209	9500	0.114	2.233	9500	1.757
16167	0.574	9800	0.133	2.715	9800	1.751
16168	0.394	8400	0.138	2.298	8400	1.781
16169	1.285	9600	0.131	3.17	9600	1.748
16170	0.173	9100	0.122	2.129	9100	1.736
16171	0.169	9500	0.102	2.151	9500	1.698
16172	0.153	8900	0.121	2.268	8900	1.71
16173	0.226	10200	0.128	2.241	10200	1.831
16174	0.158	9800	0.146	2.242	9800	1.922
16175	0.337	9900	0.173	2.564	9900	1.936
16176	0.248	9400	0.17	2.42	9400	1.918
16177	0.322	10000	0.171	2.534	10000	1.928
16178	0.655	9400	0.176	2.735	9400	1.971
16179	0.195	10200	0.173	2.413	10200	1.913
16180	0.152	9300	0.154	2.311	9300	1.881
16181	7.719	10300	0.158	8.401	10300	1.933
16182	0.28	8000	0.189	2.216	8000	1.948
16183	0.165	9700	0.188	2.332	9700	1.902
16184	0.195	8900	0.143	2.241	8900	1.898
16185	0.226	10700	0.121	2.698	10700	1.937
16186	1.479	10100	0.159	3.602	10100	1.936
16187	0.17	10400	0.175	2.41	10400	1.848
16188	0.431	8600	0.175	2.56	8600	1.836
16189	0.415	9600	0.161	2.578	9600	1.876
16190	0.23	10700	0.113	2.844	10700	1.888
16191	0.233	11000	0.099	2.755	11000	1.916
16192	3.291	10400	0.099	5.194	10400	1.866
16193	0.302	10400	0.138	2.568	10400	1.865
16194	0.25	10700	0.127	2.766	10700	1.896
16195	0.526	10400	0.1	2.839	10400	1.971
16196	107.634	9000	0.127	89.201	9000	2.013
16197	54.116	8200	0.175	47.821	8200	1.926
16198	11.784	7400	0.126	13.176	7400	1.902
16199	14.088	8700	0.114	15.267	8700	1.923
16200	3.128	5600	0.152	4.428	5600	1.917
16201	2.729	8600	0.16	4.463	8600	1.967
16202	0.621	6100	0.163	2.646	6100	1.974
16203	0.184	8400	0.143	2.178	8400	1.898
16204	0.18	8500	0.121	2.235	8500	1.927
16205	0.157	8200	0.094	2.124	8200	1.941
16206	0.149	8700	0.1	2.105	8700	1.898
16207	0.137	9000	0.1	2.073	9000	1.842
16208	0.224	4400	0.087	2.938	4400	1.835
16209	0.743	4300	0.102	2.222	4300	1.913
16210	4.462	7900	0.108	40.626	7900	1.899
16211	14.277	7000	0.106	3.439	7000	1.885
16212	0.162	10200	0.102	2.181	10200	1.874
16213	0.862	8700	0.121	2.743	8700	1.864
16214	0.205	9900	0.125	2.266	9900	1.798
16215	0.318	8400	0.101	2.24	8400	1.798
16216	0.151	8900	0.103	2.18	8900	1.747
16217	0.682	9500	0.109	2.693	9500	1.769
16218	1.063	10000	0.131	3.017	10000	1.772
16219	1.945	9800	0.127	3.747	9800	1.737
16220	2.188	9800	0.108	4.354	9800	1.746
16221	0.479	9600	0.158	2.507	9600	1.779
16222	0.393	8600	0.169	2.337	8600	1.831
16223	0.156	9800	0.151	2.072	9800	1.946
16224	0.527	7200	0.165	2.38	7200	1.983
16225	0.489	8500	0.191	2.512	8500	1.948
16226	1.347	8700	0.225	3.369	8700	1.936
16227	0.202	8900	0.203	2.326	8900	1.966
16228	1.497	10200	0.178	3.53	10200	1.913
16229	0.159	9900	0.146	2.394	9900	1.935
16230	0.448	10300	0.158	2.696	10300	1.947
16231	0.21	10600	0.182	2.706	10600	1.925
16232	1.002	10500	0.157	3.262	10500	1.883
16233	0.254	8500	0.175	2.675	8500	1.89
16234	0.466	10000	0.134	2.633	10000	1.953
16235	0.555	10200	0.145	2.917	10200	1.932
16236	0.186	10500	0.145	2.682	10500	1.862
16237	2.487	10600	0.151	4.602	10600	1.87
16238	0.173	10100	0.159	2.243	10100	1.865
16239	0.897	10200	0.111	2.83	10200	1.819
16240	1.043	10200	0.099	3.463	10200	1.792
16241	0.132	9900	0.11	2.262	9900	1.859
16242	0.511	10500	0.138	2.935	10500	1.865
16243	0.856	10500	0.127	3.183	10500	1.874
16244	1.025	9400	0.106	2.951	9400	1.916
16245	1.379	9500	0.113	3.553	9500	1.933
16246	0.228	8800	0.102	2.297	8800	1.908
16247	0.174	10400	0.099	2.233	10400	1.929
16248	0.313	9300	0.119	2.589	9300	1.954
16249	0.158	8600	0.131	2.295	8600	1.935
16250	0.578	9900	0.14	2.705	9900	1.927
16251	0.213	9500	0.138	2.295	9500	1.907
16252	0.171	9600	0.153	2.355	9600	1.936
16253	0.157	8500	0.123	2.145	8500	1.936
16254	0.229	7800	0.116	2.243	7800	1.902
16255	0.535	8200	0.095	2.485	8200	1.874
16256	0.603	9700	0.09	2.725	9700	1.85
16257	0.514	9100	0.104	2.629	9100	1.852
16258	0.134	9200	0.098	2.161	9200	1.898
16259	1.29	9000	0.094	3.119	9000	1.89
16260	0.156	10100	0.123	2.056	10100	1.89
16261	0.281	10100	0.136	2.426	10100	1.89
16262	0.148	8100	0.131	1.98	8100	1.833
16263	0.294	9700	0.142	2.322	9700	1.766
16264	0.167	9400	0.115	2.021	9400	1.778
16265	0.149	9900	0.094	2.054	9900	1.779
16266	0.246	9900	0.104	2.488	9900	1.791
16267	0.191	9800	0.125	2.098	9800	1.754
16268	0.138	9800	0.102	2.209	9800	1.699
16269	0.462	11000	0.114	2.783	11000	1.772
16270	0.179	10600	0.149	2.522	10600	1.783
16271	2.295	11200	0.167	4.19	11200	1.832
16272	4.384	10700	0.163	6.217	10700	1.881
16273	0.389	10300	0.159	2.826	10300	1.936
16274	8.855	11000	0.182	9.208	11000	1.959
16275	0.668	10500	0.178	3.018	10500	1.928
16276	0.202	10000	0.181	2.339	10000	1.925
16277	0.28	8200	0.185	2.392	8200	1.936
16278	0.444	9900	0.171	2.432	9900	1.939
16279	1.321	10300	0.182	3.158	10300	1.9
16280	0.472	9400	0.151	2.512	9400	1.895
16281	2.062	9800	0.13	3.971	9800	1.952
16282	6.367	10000	0.177	7.626	10000	1.918
16283	1.088	9600	0.173	2.873	9600	1.893
16284	7.413	10500	0.158	9.142	10500	1.905
16285	0.567	10100	0.144	2.624	10100	1.908
16286	1.524	10300	0.126	2.966	10300	1.922
16287	0.494	10100	0.132	2.523	10100	1.929
16288	0.664	9700	0.112	2.669	9700	1.826
16289	0.147	9600	0.107	2.122	9600	1.808
16290	0.844	9700	0.128	2.678	9700	1.833
16291	2.763	10200	0.134	4.23	10200	1.823
16292	1.642	10400	0.129	3.536	10400	1.834
16293	0.326	11000	0.122	2.847	11000	1.897
16294	0.652	10500	0.123	3.045	10500	1.895
16295	0.283	10500	0.105	2.755	10500	1.92
16296	0.19	10500	0.109	2.582	10500	1.963
16297	0.197	10300	0.13	2.447	10300	1.954
16298	0.181	9900	0.125	2.571	9900	1.878
16299	1.954	10800	0.127	4.162	10800	1.829
16300	0.547	11000	0.155	3.088	11000	1.852
16301	1.271	10400	0.154	3.336	10400	1.956
16302	1.064	10300	0.113	3.163	10300	1.97
16303	0.215	9600	0.137	2.592	9600	1.936
16304	0.266	9600	0.116	2.65	9600	1.844
16305	3.38	10800	0.106	5.556	10800	1.811
16306	6.8	10400	0.124	7.693	10400	1.829
16307	0.297	10400	0.12	2.687	10400	1.81
16308	0.726	9100	0.108	2.898	9100	1.809
16309	0.16	9400	0.114	2.142	9400	1.853
16310	0.144	10000	0.138	2.319	10000	1.878
16311	0.564	8800	0.137	2.564	8800	1.855
16312	11.867	10000	0.133	11.587	10000	1.727
16313	0.146	9900	0.119	2.145	9900	1.751
16314	1.159	10700	0.098	3.025	10700	1.786
16315	1.009	9900	0.123	3.011	9900	1.791
16316	0.335	9100	0.136	2.218	9100	1.766
16317	1.686	9700	0.11	3.405	9700	1.68
16318	0.136	9300	0.137	2.062	9300	1.753
16319	0.781	10100	0.143	2.689	10100	1.783
16320	0.33	9100	0.134	2.233	9100	1.822
16321	0.202	9300	0.141	2.174	9300	1.871
16322	1.526	9300	0.165	3.316	9300	1.899
16323	0.535	8900	0.173	2.492	8900	1.958
16324	0.612	10100	0.172	2.863	10100	1.977
16325	0.266	8600	0.161	2.546	8600	1.923
16326	7.605	10700	0.185	9.532	10700	1.921
16327	0.478	9900	0.203	2.771	9900	1.921
16328	0.175	10100	0.161	2.381	10100	1.843
16329	2.085	10500	0.147	4.001	10500	1.95
16330	0.493	10100	0.159	2.94	10100	2.014
16331	0.17	9900	0.158	2.406	9900	1.952
16332	0.166	9800	0.153	2.253	9800	1.87
16333	0.143	9900	0.157	2.362	9900	1.87
16334	0.882	10000	0.152	3.042	10000	1.948
16335	2.175	10400	0.152	4.065	10400	1.939
16336	0.167	9900	0.133	2.133	9900	1.916
16337	0.498	10200	0.115	2.64	10200	1.871
16338	0.202	8500	0.11	2.274	8500	1.875
16339	1.501	10300	0.11	3.692	10300	1.915
16340	1.363	9900	0.129	3.247	9900	1.833
16341	0.842	8800	0.129	2.905	8800	1.782
16342	7.316	10500	0.129	9.075	10500	1.905
16343	0.396	9200	0.128	2.373	9200	1.912
16344	0.48	8200	0.121	2.45	8200	1.988
16345	0.179	9400	0.126	2.193	9400	1.942
16346	0.136	4800	0.121	2.21	4800	1.887
16347	0.131	8500	0.121	2.19	8500	1.914
16348	0.345	9200	0.14	2.548	9200	1.88
16349	0.22	10400	0.164	2.235	10400	1.878
16350	0.373	9400	0.128	2.438	9400	1.905
16351	0.26	9800	0.106	2.37	9800	1.913
16352	1.481	10100	0.125	3.289	10100	1.955
16353	0.696	9800	0.12	2.64	9800	1.926
16354	0.146	8700	0.114	2.081	8700	1.889
16355	0.341	9200	0.13	2.457	9200	1.908
16356	0.258	10100	0.131	2.558	10100	1.858
16357	0.147	10600	0.118	2.49	10600	1.765
16358	0.917	10400	0.11	3.078	10400	1.83
16359	1.355	10900	0.114	3.53	10900	1.883
16360	0.375	10500	0.114	2.727	10500	1.855
16361	1.467	10700	0.108	3.438	10700	1.786
16362	0.324	9900	0.111	2.492	9900	1.754
16363	0.186	10000	0.1	2.241	10000	1.754
16364	0.185	9700	0.109	2.17	9700	1.809
16365	0.576	10300	0.139	2.693	10300	1.787
16366	0.659	10300	0.114	2.571	10300	1.692
16367	0.933	9800	0.139	2.82	9800	1.753
16368	2.36	10600	0.157	4.333	10600	1.785
16369	0.246	10200	0.135	2.115	10200	1.832
16370	0.323	8500	0.12	2.349	8500	1.885
16371	1.253	10700	0.142	3.131	10700	1.893
16372	1.957	10100	0.169	3.758	10100	1.899
16373	1.888	9700	0.184	3.817	9700	1.919
16374	0.164	9600	0.148	2.172	9600	1.908
16375	0.19	8900	0.14	2.168	8900	1.908
16376	0.223	10100	0.149	11.549	10100	1.877
16377	0.164	11000	0.152	2.273	11000	1.86
16378	0.773	9100	0.168	2.649	9100	1.892
16379	54.909	10500	0.185	55.532	10500	1.931
16380	0.408	8900	0.16	2.411	8900	1.916
16381	0.173	8900	0.148	2.2	8900	1.909
16382	0.19	9800	0.147	2.308	9800	1.903
16383	0.376	9500	0.15	2.434	9500	1.88
16384	0.183	8800	0.177	2.113	8800	1.888
16385	0.16	8500	0.135	2.105	8500	1.83
16386	0.419	8600	0.111	2.458	8600	1.831
16387	0.346	8500	0.115	2.468	8500	1.897
16388	0.146	10000	0.118	2.235	10000	1.922
16389	0.143	10400	0.123	2.33	10400	1.896
16390	0.31	7900	0.139	2.337	7900	1.854
16391	0.827	10000	0.135	2.729	10000	1.92
16392	0.234	9500	0.121	2.426	9500	1.932
16393	0.793	9200	0.11	2.802	9200	2.007
16394	0.177	10000	0.115	2.2	10000	1.977
16395	0.236	8100	0.12	2.196	8100	1.957
16396	0.207	9300	0.128	2.434	9300	1.946
16397	0.41	10100	0.133	2.75	10100	1.916
16398	0.19	9500	0.126	2.479	9500	1.909
16399	0.245	9700	0.126	2.529	9700	1.91
16400	0.167	7700	0.129	2.107	7700	1.866
16401	0.164	9200	0.134	2.437	9200	1.842
16402	1.623	10500	0.131	3.787	10500	1.842
16403	0.166	9900	0.117	2.123	9900	1.84
16404	0.218	9200	0.134	2.089	9200	1.84
16405	0.246	7200	0.131	2.261	7200	1.855
16406	0.165	8700	0.124	2.03	8700	1.811
16407	0.937	8600	0.11	2.788	8600	1.848
16408	0.528	8000	0.097	2.519	8000	1.877
16409	0.903	10300	0.121	2.931	10300	1.837
16410	0.12	8000	0.121	2.053	8000	1.843
16411	1.684	9700	0.113	3.569	9700	1.847
16412	0.148	8400	0.11	2.133	8400	1.832
16413	0.238	7300	0.102	2.127	7300	1.804
16414	0.157	10100	0.096	2.026	10100	1.79
16415	0.132	9200	0.104	2.034	9200	1.732
16416	0.245	10100	0.131	2.083	10100	1.704
16417	0.275	9900	0.157	2.125	9900	1.776
16418	0.669	9900	0.157	2.689	9900	1.838
16419	0.948	9500	0.132	2.912	9500	1.834
16420	0.891	10600	0.143	2.908	10600	1.829
16421	0.599	9400	0.148	2.492	9400	1.852
16422	1.502	10700	0.14	3.644	10700	1.885
16423	0.148	10200	0.155	2.446	10200	1.924
16424	1.916	10100	0.147	3.755	10100	1.873
16425	0.368	9300	0.133	2.343	9300	1.814
16426	0.184	9200	0.151	2.222	9200	1.809
16427	1.419	10100	0.154	3.158	10100	1.815
16428	0.19	9700	0.172	2.038	9700	1.84
16429	0.332	9200	0.187	2.224	9200	1.873
16430	0.342	9000	0.176	2.316	9000	1.915
16431	0.612	9900	0.165	2.631	9900	1.884
16432	0.284	9400	0.163	2.322	9400	1.848
16433	0.398	9000	0.166	2.694	9000	1.866
16434	0.385	9000	0.134	2.647	9000	1.879
16435	0.187	9300	0.115	2.087	9300	1.862
16436	0.523	9100	0.13	2.499	9100	1.873
16437	1.372	9600	0.142	3.334	9600	1.881
16438	1.909	10400	0.138	3.789	10400	1.917
16439	0.149	8200	0.124	2.129	8200	1.872
16440	0.153	9200	0.13	2.204	9200	1.908
16441	0.135	9200	0.136	2.112	9200	1.915
16442	0.577	9200	0.127	2.471	9200	1.921
16443	0.143	9000	0.122	2.341	9000	1.938
16444	0.248	7600	0.137	2.296	7600	1.925
16445	0.242	9900	0.141	2.109	9900	1.908
16446	2.159	10300	0.124	3.919	10300	1.908
16447	0.478	9000	0.119	2.524	9000	1.959
16448	0.384	8300	0.121	2.569	8300	1.924
16449	0.352	7400	0.121	2.241	7400	1.852
16450	0.5	8600	0.134	2.586	8600	1.845
16451	0.537	9800	0.129	2.611	9800	1.847
16452	22.152	10700	0.117	19.776	10700	1.84
16453	0.626	10100	0.123	2.573	10100	1.803
16454	0.164	9300	0.116	2.044	9300	1.803
16455	1.832	9300	0.12	3.532	9300	1.816
16456	0.123	9500	0.125	1.939	9500	1.833
16457	0.136	10200	0.126	2.228	10200	1.895
16458	0.145	8900	0.146	2.058	8900	1.846
16459	0.296	7900	0.138	2.353	7900	1.855
16460	1.335	10600	0.116	3.111	10600	1.881
16461	0.717	10100	0.108	2.888	10100	1.825
16462	0.246	9500	0.105	2.137	9500	1.782
16463	0.907	10800	0.105	2.871	10800	1.752
16464	0.245	7300	0.104	2.125	7300	1.704
16465	0.252	9400	0.138	1.991	9400	1.824
16466	0.148	10200	0.158	2.03	10200	1.837
16467	0.135	10400	0.166	2.128	10400	1.754
16468	0.17	8900	0.15	2.178	8900	1.799
16469	2.422	10200	0.142	4.388	10200	1.808
16470	0.56	9300	0.132	2.466	9300	1.862
16471	11.702	9800	0.134	13.082	9800	1.955
16472	0.19	8000	0.15	2.18	8000	1.956
16473	0.149	9400	0.18	2.184	9400	1.881
16474	0.159	8400	0.164	2.117	8400	1.803
16475	1.932	10000	0.14	3.436	10000	1.815
16476	7.309	10500	0.141	8.051	10500	1.849
16477	0.527	9100	0.175	2.536	9100	1.885
16478	0.168	6200	0.178	2.208	6200	1.936
16479	2.462	10100	0.183	4.923	10100	1.924
16480	1.177	9300	0.194	2.725	9300	1.924
16481	1.332	9800	0.152	3.114	9800	1.871
16482	0.457	8900	0.138	2.527	8900	1.889
16483	0.29	8900	0.152	2.364	8900	1.887
16484	0.467	10300	0.132	2.678	10300	1.857
16485	0.264	9200	0.124	2.388	9200	1.868
16486	2.06	10700	0.121	4.045	10700	1.862
16487	0.388	9800	0.102	2.633	9800	1.852
16488	0.383	9700	0.102	2.595	9700	1.852
16489	1.17	9000	0.122	3.335	9000	1.898
16490	0.566	10100	0.138	2.858	10100	1.963
16491	0.276	10400	0.112	2.62	10400	1.95
16492	0.298	10600	0.104	2.584	10600	1.895
16493	1.903	10400	0.136	3.783	10400	1.895
16494	0.161	9800	0.148	2.447	9800	1.905
16495	0.168	9500	0.115	2.268	9500	1.877
16496	0.161	9300	0.11	2.286	9300	1.868
16497	0.167	10100	0.11	2.505	10100	1.876
16498	0.366	10000	0.111	2.411	10000	1.915
16499	0.234	9800	0.13	2.551	9800	1.882
16500	0.162	8400	0.126	2.081	8400	1.895
16501	0.145	8700	0.112	2.119	8700	1.858
16502	0.123	9100	0.112	2.135	9100	1.811
16503	0.145	8200	0.118	2.027	8200	1.803
16504	0.15	9800	0.122	1.999	9800	1.83
16505	0.723	9500	0.127	2.615	9500	1.898
16506	0.142	8800	0.122	2.021	8800	1.881
16507	0.174	9200	0.118	1.976	9200	1.834
16508	0.298	9400	0.129	2.277	9400	1.824
16509	0.277	8800	0.117	2.119	8800	1.803
16510	0.125	9600	0.097	2.001	9600	1.762
16511	0.196	8100	0.108	2.127	8100	1.766
16512	0.149	9000	0.117	2.09	9000	1.739
16513	0.345	7500	0.114	2.188	7500	1.706
16514	0.155	9700	0.141	2.034	9700	1.785
16515	1.14	10500	0.158	3.035	10500	1.837
16516	0.277	10900	0.15	2.443	10900	1.769
16517	0.659	10600	0.147	2.714	10600	1.79
16518	0.17	9700	0.137	2.233	9700	1.808
16519	0.408	9900	0.131	2.33	9900	1.897
16520	0.19	9400	0.141	2.142	9400	1.946
16521	0.705	8900	0.137	2.837	8900	1.911
16522	1.328	10600	0.182	3.407	10600	1.892
16523	0.275	7700	0.196	2.178	7700	1.862
16524	0.343	10300	0.132	2.341	10300	1.849
16525	0.229	10200	0.152	2.369	10200	1.849
16526	1.335	10600	0.178	3.298	10600	1.946
16527	0.185	10200	0.154	2.516	10200	1.976
16528	0.207	9000	0.174	2.12	9000	1.931
16529	0.971	10500	0.194	3.023	10500	1.951
16530	0.183	10200	0.152	2.362	10200	1.928
16531	0.194	9300	0.13	2.389	9300	1.908
16532	0.186	10300	0.128	2.341	10300	1.889
16533	0.298	9000	0.117	2.324	9000	1.881
16534	1.129	8600	0.14	3.104	8600	1.965
16535	0.503	8800	0.122	2.451	8800	1.901
16536	0.115	9000	0.098	2.105	9000	1.815
16537	0.46	9100	0.104	2.377	9100	1.856
16538	0.142	9900	0.121	2.17	9900	1.879
16539	0.145	7900	0.125	2.2	7900	1.914
16540	0.141	7500	0.126	2.227	7500	1.929
16541	0.138	8800	0.112	2.122	8800	1.908
16542	0.535	10000	0.136	2.596	10000	1.919
16543	0.262	9400	0.133	2.235	9400	1.919
16544	1.452	9900	0.119	3.43	9900	1.847
16545	0.197	8600	0.116	2.249	8600	1.837
16546	0.142	8900	0.116	2.125	8900	1.892
16547	0.197	10100	0.127	2.251	10100	1.902
16548	0.749	10300	0.126	2.935	10300	1.866
16549	0.579	10100	0.131	2.875	10100	1.897
16550	0.257	9300	0.12	2.37	9300	1.862
16551	2.536	10300	0.104	4.01	10300	1.835
16552	0.354	8200	0.11	2.183	8200	1.845
